Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TenureBand,SalaryBand,tenure_risk_score,overtime_flag,salary_gap,manager_tenure_ratio,RecruitmentCost,TrainingCost,ProductivityLoss,TotalAttritionCost,Attrition_Probability,Risk_Level
55,0,1,1091,1,2,1,1,1,1096,4,1,65,3,3,4,2,1,10976,15813,3,0,0,18,3,2,80,1,23,4,3,3,2,1,2,2,0,0,0,4529.0,0.5,10976,21952,16464.0,49392.0,0.06253611261875545,Low Risk
28,0,2,857,1,10,3,4,1,1097,3,0,59,3,2,6,3,2,3660,7909,3,0,0,13,3,4,80,0,10,4,4,8,7,1,7,3,1,0,0,772.5,0.7777777777777778,3660,7320,5490.0,16470.0,0.3002312318385373,Low Risk
44,1,2,1376,0,1,2,3,1,1098,2,1,91,2,3,1,1,1,10482,2326,9,0,0,14,3,4,80,1,24,1,3,20,6,3,6,1,0,0,0,7389.0,0.2857142857142857,10482,20964,15723.0,47169.0,0.5971317810114464,Medium Risk
33,0,2,654,1,5,3,1,1,1099,4,1,34,2,3,0,4,0,7119,21214,4,0,0,15,3,3,80,1,9,2,3,3,2,1,2,2,2,0,0,308.0,0.5,7119,14238,10678.5,32035.5,0.3507308392498263,Low Risk
35,1,2,1204,2,4,3,5,1,1100,4,1,86,3,3,7,1,2,9582,10333,0,0,1,22,4,1,80,0,9,2,3,8,7,4,7,3,2,0,1,3351.0,0.7777777777777778,9582,19164,14373.0,43119.0,0.4196350620355731,Medium Risk
33,1,1,827,1,29,4,3,1,1101,1,0,54,2,2,6,3,2,4508,3129,1,0,0,22,4,2,80,0,14,4,3,13,7,3,8,1,1,0,0,1620.5,0.5714285714285714,4508,9016,6762.0,20286.0,0.5682485856053275,Medium Risk
28,0,2,895,1,15,2,1,1,1102,1,1,50,3,1,2,3,0,2207,22482,1,0,0,16,3,4,80,1,4,5,2,4,2,2,2,2,3,0,0,-679.0,0.4,2207,4414,3310.5,9931.5,0.597964827546879,Medium Risk
34,0,1,618,1,3,1,1,1,1103,1,1,45,3,2,0,4,2,7756,22266,0,0,0,17,3,3,80,0,7,1,2,6,2,0,4,3,2,0,0,945.0,0.5714285714285714,7756,15512,11634.0,34902.0,0.34269415787616553,Low Risk
37,0,2,309,2,10,4,1,1,1105,4,0,88,2,2,7,4,0,6694,24223,2,0,1,14,3,3,80,3,8,5,3,1,0,0,0,0,2,1,1,463.0,0.0,6694,13388,10041.0,30123.0,0.34826577308318557,Low Risk
25,1,2,1219,1,4,1,5,1,1106,4,1,32,3,1,2,4,1,3691,4605,1,0,1,15,3,2,80,1,7,3,4,7,7,5,6,3,1,0,1,805.0,0.75,3691,7382,5536.5,16609.5,0.37933972299661844,Low Risk
26,1,2,1330,1,21,3,3,1,1107,1,1,37,3,1,2,3,0,2377,19373,1,0,0,20,4,3,80,1,1,0,2,1,1,0,0,0,3,1,0,-509.0,0.0,2377,4754,3565.5,10696.5,0.7585625816445285,High Risk
33,1,2,1017,1,25,3,3,1,1108,1,1,55,2,1,6,2,2,2313,2993,4,0,1,20,4,2,80,0,5,0,3,2,2,2,2,0,3,0,1,-574.5,0.6666666666666666,2313,4626,3469.5,10408.5,0.9343843960456844,High Risk
42,0,2,469,1,2,2,3,1,1109,4,1,35,3,4,3,1,1,17665,14399,0,0,0,17,3,4,80,1,23,3,3,22,6,13,7,1,0,0,0,210.5,0.3043478260869565,17665,35330,26497.5,79492.5,0.34975580850358595,Low Risk
28,1,1,1009,1,1,3,3,1,1111,1,1,45,2,1,2,2,0,2596,7160,1,0,0,15,3,1,80,2,1,2,3,1,0,0,0,0,3,1,0,-290.0,0.0,2596,5192,3894.0,11682.0,0.6909326702731649,Medium Risk
50,1,1,959,2,1,4,4,1,1113,4,1,81,3,2,7,3,2,4728,17251,3,0,1,14,3,4,80,0,5,4,3,0,0,0,0,4,1,1,1,-1503.0,0.0,4728,9456,7092.0,21276.0,0.20903666481118569,Low Risk
33,0,1,970,2,7,3,1,1,1114,4,0,30,3,2,7,2,1,4302,13401,0,0,0,17,3,3,80,1,4,3,3,3,2,0,2,2,1,0,0,-1929.0,0.5,4302,8604,6453.0,19359.0,0.2510728697829958,Low Risk
34,0,0,697,1,3,4,1,1,1115,3,1,40,2,1,6,4,1,2979,22478,3,0,0,17,3,4,80,3,6,2,3,0,0,0,0,4,3,1,0,91.5,0.0,2979,5958,4468.5,13405.5,0.40907836590416113,Medium Risk
48,0,0,1262,1,1,4,3,1,1116,1,1,35,4,4,3,4,2,16885,16154,2,0,0,22,4,3,80,0,27,3,2,5,4,2,1,2,0,0,0,-569.5,0.1666666666666666,16885,33770,25327.5,75982.5,0.03904493835960268,Low Risk
45,0,0,1050,2,9,4,1,1,1117,2,0,65,2,2,7,3,1,5593,17970,1,0,0,13,3,4,80,1,15,2,3,15,10,4,12,1,1,0,0,-638.0,0.75,5593,11186,8389.5,25168.5,0.08216248236693587,Low Risk
52,0,2,994,1,7,4,1,1,1118,2,1,87,3,3,0,2,2,10445,15322,7,0,0,19,3,4,80,0,18,4,3,8,6,4,0,3,0,0,0,3634.0,0.0,10445,20890,15667.5,47002.5,0.4233553461629084,Medium Risk
38,0,2,770,2,10,4,2,1,1119,3,1,73,2,3,7,3,0,8740,5569,0,0,1,14,3,2,80,2,9,2,3,8,7,2,7,3,2,0,1,2509.0,0.7777777777777778,8740,17480,13110.0,39330.0,0.21474716673359498,Low Risk
29,0,2,1107,1,28,4,1,1,1120,3,0,93,3,1,6,4,0,2514,26968,4,0,0,22,4,1,80,1,11,1,3,7,5,1,7,3,3,0,0,-373.5,0.875,2514,5028,3771.0,11313.0,0.3833894207042926,Low Risk
28,0,2,950,1,3,3,3,1,1121,4,0,93,3,3,4,2,0,7655,8039,0,0,0,17,3,2,80,3,10,3,2,9,7,1,7,3,2,0,0,1208.0,0.7,7655,15310,11482.5,34447.5,0.08252855119171809,Low Risk
46,0,2,406,2,3,1,2,1,1124,1,1,52,3,4,3,3,1,17465,15596,3,0,0,12,3,4,80,1,23,3,3,12,9,4,9,1,0,0,0,10.5,0.6923076923076923,17465,34930,26197.5,78592.5,0.06037082697629955,Low Risk
38,0,2,130,2,2,2,2,1,1125,4,1,32,3,3,7,2,2,7351,20619,7,0,0,16,3,3,80,0,10,2,3,1,0,0,0,0,2,1,0,1120.0,0.0,7351,14702,11026.5,33079.5,0.8187967466336145,High Risk
43,0,1,1082,1,27,3,1,1,1126,3,0,83,3,3,4,1,1,10820,11535,8,0,0,11,3,3,80,1,18,1,3,8,7,0,1,3,0,0,0,4373.0,0.1111111111111111,10820,21640,16230.0,48690.0,0.5079198629163943,Medium Risk
39,1,1,203,1,2,3,1,1,1127,1,1,84,3,4,0,4,0,12169,13547,7,0,0,11,3,4,80,3,21,4,3,18,7,11,5,1,0,0,0,5358.0,0.2631578947368421,12169,24338,18253.5,54760.5,0.7553924672875145,High Risk
40,0,2,1308,1,14,3,3,1,1128,3,1,44,2,5,5,3,2,19626,17544,1,0,0,14,3,1,80,0,21,2,4,20,7,4,9,1,0,0,0,3116.0,0.4285714285714285,19626,39252,29439.0,88317.0,0.16417702148977859,Low Risk
21,0,2,984,1,1,1,5,1,1131,4,0,70,2,1,6,2,2,2070,25326,1,0,1,11,3,3,80,0,2,6,4,2,2,2,2,0,3,0,1,-817.5,0.6666666666666666,2070,4140,3105.0,9315.0,0.7190065340188777,High Risk
39,0,0,439,1,9,3,1,1,1132,3,1,70,3,2,2,2,2,6782,8770,9,0,0,15,3,3,80,0,9,2,2,5,4,0,3,2,2,0,0,3896.0,0.5,6782,13564,10173.0,30519.0,0.8064626149027361,High Risk
36,0,0,217,1,18,4,1,1,1133,1,1,78,3,2,4,4,2,7779,23238,2,0,0,20,4,1,80,0,18,0,3,11,9,0,9,1,2,0,0,1332.0,0.75,7779,15558,11668.5,35005.5,0.2406379568667916,Low Risk
31,0,1,793,2,20,3,1,1,1135,3,1,67,4,1,8,4,1,2791,21981,0,0,0,12,3,1,80,1,3,4,3,2,2,2,2,0,3,0,0,212.0,0.6666666666666666,2791,5582,4186.5,12559.5,0.5754933309710683,Medium Risk
28,0,2,1451,1,2,1,1,1,1136,1,1,67,2,1,6,2,1,3201,19911,0,0,0,17,3,1,80,0,6,2,1,5,3,0,4,2,1,0,0,313.5,0.6666666666666666,3201,6402,4801.5,14404.5,0.4977072225611909,Medium Risk
35,0,1,1182,2,11,2,2,1,1137,4,1,54,3,2,7,4,0,4968,18500,1,0,0,11,3,4,80,1,5,3,3,5,2,0,2,2,1,0,0,-1263.0,0.3333333333333333,4968,9936,7452.0,22356.0,0.16648260063482606,Low Risk
49,0,2,174,2,8,4,5,1,1138,4,1,56,2,4,7,2,1,13120,11879,6,0,0,17,3,2,80,1,22,3,3,9,8,2,3,3,0,0,0,6889.0,0.3,13120,26240,19680.0,59040.0,0.3566845310644366,Low Risk
34,0,1,1003,1,2,2,1,1,1140,4,1,95,3,2,4,3,2,4033,15834,2,0,0,11,3,4,80,0,5,3,2,3,2,0,2,2,1,0,0,-2414.0,0.5,4033,8066,6049.5,18148.5,0.20532361596697088,Low Risk
29,0,1,490,1,10,3,1,1,1143,4,0,61,3,1,6,2,0,3291,17940,0,0,0,14,3,4,80,2,8,2,2,7,5,1,1,3,1,0,0,403.5,0.125,3291,6582,4936.5,14809.5,0.32442862143357737,Low Risk
42,0,2,188,1,29,3,3,1,1148,2,1,56,1,2,2,4,2,4272,9558,4,0,0,19,3,1,80,0,16,3,3,1,0,0,0,0,1,1,0,1386.0,0.0,4272,8544,6408.0,19224.0,0.6999985864511852,Medium Risk
29,0,2,718,1,8,1,3,1,1150,2,1,79,2,2,4,4,1,5056,17689,1,0,1,15,3,3,80,1,10,2,2,10,7,1,2,3,1,0,1,-1391.0,0.1818181818181818,5056,10112,7584.0,22752.0,0.36518159891478635,Low Risk
38,0,2,433,0,1,3,0,1,1152,3,1,37,4,1,1,3,1,2844,6004,1,0,0,13,3,4,80,1,7,2,4,7,6,5,0,3,3,0,0,-249.0,0.0,2844,5688,4266.0,12798.0,0.43679389278856945,Medium Risk
28,0,1,773,1,6,3,1,1,1154,3,1,39,2,1,6,3,0,2703,22088,1,0,1,14,3,4,80,1,3,2,3,3,1,0,2,2,3,0,1,-184.5,0.5,2703,5406,4054.5,12163.5,0.6039081462295893,Medium Risk
18,1,0,247,1,8,1,3,1,1156,3,1,80,3,1,2,3,2,1904,13556,1,0,0,12,3,4,80,0,0,0,3,0,0,0,0,4,3,1,0,-982.0,0.0,1904,3808,2856.0,8568.0,0.7695644565964569,High Risk
33,1,2,603,2,9,4,2,1,1157,1,0,77,3,2,7,1,2,8224,18385,0,0,1,17,3,1,80,0,6,3,3,5,2,0,3,2,2,0,1,1993.0,0.5,8224,16448,12336.0,37008.0,0.7184144327004369,High Risk
41,0,2,167,1,12,4,1,1,1158,2,1,46,3,1,2,4,1,4766,9051,3,0,1,11,3,1,80,1,6,4,3,1,0,0,0,0,1,1,1,1880.0,0.0,4766,9532,7149.0,21447.0,0.6947633279313742,Medium Risk
31,1,1,874,1,15,3,3,1,1160,3,1,72,3,1,2,3,1,2610,6233,1,0,0,12,3,3,80,1,2,5,2,2,2,2,2,0,3,0,0,-276.0,0.6666666666666666,2610,5220,3915.0,11745.0,0.5221321678035741,Medium Risk
37,0,2,367,1,25,2,3,1,1161,3,0,52,2,2,0,4,0,5731,17171,7,0,0,13,3,3,80,2,9,2,3,6,2,1,3,3,1,0,0,-1080.0,0.4285714285714285,5731,11462,8596.5,25789.5,0.5026413380846478,Medium Risk
27,0,2,199,1,6,3,1,1,1162,4,1,55,2,1,6,3,1,2539,7950,1,0,0,13,3,3,80,1,4,0,3,4,2,2,2,2,3,0,0,-348.5,0.4,2539,5078,3808.5,11425.5,0.6911571326919267,Medium Risk
34,0,2,1400,2,9,1,1,1,1163,2,0,70,3,2,7,3,1,5714,5829,1,0,0,20,4,1,80,0,6,3,2,6,5,1,3,3,1,0,0,-517.0,0.4285714285714285,5714,11428,8571.0,25713.0,0.3408992335254183,Low Risk
35,0,2,528,0,8,4,5,1,1164,3,1,100,3,1,1,3,2,4323,7108,1,0,0,17,3,2,80,0,6,2,1,5,4,1,4,2,1,0,0,1230.0,0.6666666666666666,4323,8646,6484.5,19453.5,0.3448064039624252,Low Risk
29,1,2,408,2,23,1,1,1,1165,4,0,45,2,3,7,1,1,7336,11162,1,0,0,13,3,1,80,1,11,3,1,11,8,3,10,1,2,0,0,1105.0,0.8333333333333334,7336,14672,11004.0,33012.0,0.5568080146952,Medium Risk
40,0,1,593,1,9,4,3,1,1166,2,0,88,3,3,5,3,2,13499,13782,9,0,0,17,3,3,80,0,20,3,2,18,7,2,13,1,0,0,0,-3011.0,0.6842105263157895,13499,26998,20248.5,60745.5,0.18337672460090482,Low Risk
42,1,1,481,2,12,3,1,1,1167,3,1,44,3,4,7,1,2,13758,2447,0,0,1,12,3,2,80,0,22,2,2,21,9,13,14,1,0,0,1,7527.0,0.6363636363636364,13758,27516,20637.0,61911.0,0.8029038401369594,High Risk
42,0,2,647,2,4,4,2,1,1171,2,1,45,3,2,7,1,2,5155,2253,7,0,0,13,3,4,80,0,9,3,4,6,4,1,5,3,1,0,0,-1076.0,0.7142857142857143,5155,10310,7732.5,23197.5,0.547019618836947,Medium Risk
35,0,2,982,1,1,4,3,1,1172,4,1,58,2,1,2,3,1,2258,16340,6,0,0,12,3,2,80,1,10,2,3,8,0,1,7,3,3,0,0,-628.0,0.7777777777777778,2258,4516,3387.0,10161.0,0.4103564057978268,Medium Risk
24,0,2,477,1,24,3,3,1,1173,4,1,49,3,1,2,2,2,3597,6409,8,0,0,22,4,4,80,0,6,2,3,4,3,1,2,2,1,0,0,711.0,0.4,3597,7194,5395.5,16186.5,0.9043324520080338,High Risk
28,1,2,1485,1,12,1,1,1,1175,3,0,79,3,1,2,4,1,2515,22955,1,0,1,11,3,4,80,0,1,4,2,1,1,0,0,0,3,1,1,-371.0,0.0,2515,5030,3772.5,11317.5,0.5758149340408967,Medium Risk
26,0,2,1384,1,3,4,3,1,1177,1,1,82,4,1,2,4,1,4420,13421,1,0,0,22,4,2,80,1,8,2,3,8,7,0,7,3,1,0,0,1534.0,0.7777777777777778,4420,8840,6630.0,19890.0,0.15674820385340202,Low Risk
30,0,2,852,2,10,3,2,1,1179,3,1,72,2,2,7,3,1,6578,2706,1,0,0,18,3,1,80,1,10,3,3,10,3,1,4,3,2,0,0,347.0,0.3636363636363636,6578,13156,9867.0,29601.0,0.4107419538500349,Medium Risk
40,0,1,902,1,26,2,3,1,1180,3,0,92,2,2,6,4,1,4422,21203,3,0,1,13,3,4,80,1,16,3,1,1,1,0,0,0,1,1,1,1534.5,0.0,4422,8844,6633.0,19899.0,0.46068187689083234,Medium Risk
35,0,2,819,1,2,3,1,1,1182,3,1,44,2,3,4,2,0,10274,19588,2,0,0,18,3,2,80,1,15,2,4,7,7,6,4,3,0,0,0,3827.0,0.5,10274,20548,15411.0,46233.0,0.4136211202217454,Medium Risk
34,0,1,669,1,1,3,3,1,1184,4,1,97,2,2,0,1,2,5343,25755,0,0,0,20,4,3,80,0,14,3,3,13,9,4,9,1,1,0,0,-1468.0,0.6428571428571429,5343,10686,8014.5,24043.5,0.12076173766450794,Low Risk
35,0,1,636,1,4,4,4,1,1185,4,1,47,2,1,2,4,1,2376,26537,1,0,0,13,3,2,80,1,2,2,4,2,2,2,2,0,3,0,0,-510.0,0.6666666666666666,2376,4752,3564.0,10692.0,0.4166145791428595,Medium Risk
43,1,2,1372,2,9,3,2,1,1188,1,0,85,1,2,7,3,2,5346,9489,8,0,0,13,3,2,80,0,7,2,2,4,3,1,3,2,1,0,0,-885.0,0.6,5346,10692,8019.0,24057.0,0.7106848799433267,High Risk
32,0,0,862,2,2,1,1,1,1190,3,0,76,3,1,8,1,0,2827,14947,1,0,0,12,3,3,80,3,1,3,3,1,0,0,0,0,3,1,0,248.0,0.0,2827,5654,4240.5,12721.5,0.5496523500951936,Medium Risk
56,0,2,718,1,4,4,5,1,1191,4,0,92,3,5,3,1,0,19943,18575,4,0,0,13,3,4,80,1,28,2,3,5,2,4,2,2,0,0,0,2488.5,0.3333333333333333,19943,39886,29914.5,89743.5,0.04640679322109254,Low Risk
29,0,2,1401,1,6,1,3,1,1192,2,0,54,3,1,2,4,1,3131,26342,1,0,0,13,3,1,80,1,10,5,3,10,8,0,8,3,1,0,0,245.0,0.7272727272727273,3131,6262,4696.5,14089.5,0.09707637160826103,Low Risk
19,0,2,645,1,9,2,1,1,1193,3,1,54,3,1,6,1,2,2552,7172,1,0,0,25,4,3,80,0,1,4,3,1,1,0,0,0,3,1,0,-335.5,0.0,2552,5104,3828.0,11484.0,0.8629218076673628,High Risk
45,0,2,1457,1,7,3,3,1,1195,1,0,83,3,1,6,3,1,4477,20100,4,0,1,19,3,3,80,1,7,2,2,3,2,0,2,2,1,0,1,1589.5,0.5,4477,8954,6715.5,20146.5,0.44232014706380735,Medium Risk
37,0,2,977,1,1,3,1,1,1196,4,0,56,2,2,4,4,1,6474,9961,1,0,0,13,3,2,80,1,14,2,2,14,8,3,11,1,2,0,0,27.0,0.7333333333333333,6474,12948,9711.0,29133.0,0.09255535975072157,Low Risk
20,0,2,805,1,3,3,1,1,1198,1,1,87,2,1,2,3,2,3033,12828,1,0,0,12,3,1,80,0,2,2,2,2,2,1,2,0,1,0,0,147.0,0.6666666666666666,3033,6066,4549.5,13648.5,0.7983534938196709,High Risk
44,1,2,1097,1,10,4,1,1,1200,3,1,96,3,1,6,3,2,2936,10826,1,0,1,11,3,3,80,0,6,4,3,6,4,0,2,3,3,0,1,48.5,0.2857142857142857,2936,5872,4404.0,13212.0,0.28236028504173566,Low Risk
53,0,2,1223,1,7,2,3,1,1201,4,0,50,3,5,3,3,0,18606,18640,3,0,0,18,3,2,80,1,26,6,3,7,7,4,7,3,0,0,0,1151.5,0.875,18606,37212,27909.0,83727.0,0.0110861504820558,Low Risk
29,0,2,942,1,15,1,1,1,1202,2,0,69,1,1,6,4,1,2168,26933,0,0,1,18,3,1,80,1,6,2,2,5,4,1,3,2,3,0,1,-719.5,0.5,2168,4336,3252.0,9756.0,0.613396970015941,Medium Risk
22,1,1,1256,1,3,4,1,1,1203,3,1,48,2,1,6,4,1,2853,4223,0,0,1,11,3,2,80,1,1,5,3,0,0,0,0,4,3,1,1,-34.5,0.0,2853,5706,4279.5,12838.5,0.5866214056837823,Medium Risk
46,0,2,1402,2,2,3,2,1,1204,3,0,69,3,4,3,1,1,17048,24097,8,0,0,23,4,1,80,0,28,2,3,26,15,15,9,1,0,0,0,-406.5,0.3333333333333333,17048,34096,25572.0,76716.0,0.5551946052987894,Medium Risk
44,0,0,111,1,17,3,1,1,1206,4,1,74,1,1,6,3,2,2290,4279,2,0,0,13,3,4,80,0,6,3,3,0,0,0,0,4,3,1,0,-597.5,0.0,2290,4580,3435.0,10305.0,0.4886061553312884,Medium Risk
33,0,2,147,0,2,3,0,1,1207,2,1,99,3,1,1,3,1,3600,8429,1,0,0,13,3,4,80,1,5,2,3,5,4,1,4,2,1,0,0,507.0,0.6666666666666666,3600,7200,5400.0,16200.0,0.3024491161862713,Low Risk
41,1,0,906,1,5,2,1,1,1210,1,1,95,2,1,6,1,0,2107,20293,6,0,0,17,3,1,80,1,5,2,1,1,0,0,0,0,3,1,0,-780.5,0.0,2107,4214,3160.5,9481.5,0.8185742504399156,High Risk
30,0,2,1329,2,29,4,1,1,1211,3,1,61,3,2,7,1,0,4115,13192,8,0,0,19,3,3,80,3,8,3,3,4,3,0,3,2,1,0,0,-2116.0,0.6,4115,8230,6172.5,18517.5,0.6072421708081146,Medium Risk
40,0,1,1184,2,2,4,3,1,1212,2,1,62,3,2,7,2,1,4327,25440,5,0,0,12,3,4,80,3,5,2,3,0,0,0,0,4,1,1,0,-1904.0,0.0,4327,8654,6490.5,19471.5,0.3422343703677799,Low Risk
50,0,1,1421,1,2,3,3,1,1215,4,0,30,3,4,3,1,1,17856,9490,2,0,0,22,4,3,80,1,32,3,3,2,2,2,2,0,0,0,0,401.5,0.6666666666666666,17856,35712,26784.0,80352.0,0.01977560944433722,Low Risk
28,0,2,1179,1,19,4,3,1,1216,4,1,78,2,1,2,1,1,3196,12449,1,0,0,12,3,3,80,3,6,2,3,6,5,3,3,3,1,0,0,310.0,0.4285714285714285,3196,6392,4794.0,14382.0,0.4013604027972304,Medium Risk
46,0,2,1450,1,15,2,1,1,1217,4,1,52,3,5,5,2,1,19081,10849,5,0,0,11,3,1,80,1,25,2,3,4,2,0,3,2,0,0,0,2571.0,0.6,19081,38162,28621.5,85864.5,0.0812719972572616,Low Risk
35,0,2,1361,2,17,4,1,1,1218,3,1,94,3,2,7,1,1,8966,21026,3,0,1,15,3,4,80,3,15,2,3,7,7,1,7,3,2,0,1,2735.0,0.875,8966,17932,13449.0,40347.0,0.21294764053723317,Low Risk
24,1,2,984,1,17,2,1,1,1219,4,0,97,3,1,2,2,1,2210,3372,1,0,0,13,3,1,80,1,1,3,1,1,0,0,0,0,3,1,0,-676.0,0.0,2210,4420,3315.0,9945.0,0.7041000978566933,High Risk
33,0,1,1146,2,25,3,3,1,1220,2,0,82,3,2,7,3,1,4539,4905,1,0,0,12,3,1,80,1,10,3,2,10,7,0,1,3,1,0,0,-1692.0,0.0909090909090909,4539,9078,6808.5,20425.5,0.3112583446233841,Low Risk
36,0,2,917,1,6,4,1,1,1221,3,1,60,1,1,2,3,0,2741,6865,1,0,0,14,3,3,80,1,7,4,3,7,7,1,7,3,3,0,0,-145.0,0.875,2741,5482,4111.5,12334.5,0.14403751248333357,Low Risk
30,0,2,853,1,7,4,1,1,1224,3,1,49,3,2,2,3,0,3491,11309,1,0,0,13,3,1,80,3,10,4,2,10,7,8,9,3,1,0,0,605.0,0.8181818181818182,3491,6982,5236.5,15709.5,0.3438908932639278,Low Risk
44,0,2,200,1,29,4,4,1,1225,4,1,32,3,2,6,4,2,4541,7744,1,0,0,25,4,2,80,0,20,3,3,20,11,13,17,1,1,0,0,1653.5,0.8095238095238095,4541,9082,6811.5,20434.5,0.45860831551265796,Medium Risk
20,0,2,654,2,21,3,2,1,1226,3,1,43,4,1,8,4,2,2678,5050,1,0,0,17,3,4,80,0,2,2,3,2,1,2,2,0,3,0,0,99.0,0.6666666666666666,2678,5356,4017.0,12051.0,0.8522227633371695,High Risk
46,0,2,150,1,2,4,5,1,1228,4,1,60,3,2,4,4,0,7379,17433,2,0,0,11,3,3,80,1,12,3,2,6,3,1,4,3,2,0,0,932.0,0.5714285714285714,7379,14758,11068.5,33205.5,0.1056462223981772,Low Risk
42,0,0,179,0,2,5,3,1,1231,4,1,79,4,2,1,1,1,6272,12858,7,0,0,16,3,1,80,1,10,3,4,4,3,0,3,2,2,0,0,3179.0,0.6,6272,12544,9408.0,28224.0,0.4559059670780076,Medium Risk
60,0,2,696,2,7,4,2,1,1233,2,1,52,4,2,7,4,0,5220,10893,0,0,1,18,3,2,80,1,12,3,3,11,7,1,9,1,1,0,1,-1011.0,0.75,5220,10440,7830.0,23490.0,0.03187820952799463,Low Risk
32,0,1,116,1,13,3,4,1,1234,3,0,77,2,1,2,2,1,2743,7331,1,0,0,20,4,3,80,1,2,2,3,2,2,2,2,0,3,0,0,-143.0,0.6666666666666666,2743,5486,4114.5,12343.5,0.6860643806877531,Medium Risk
32,0,1,1316,1,2,2,1,1,1235,4,0,38,3,2,6,3,2,4998,2338,4,0,1,14,3,4,80,0,10,2,3,8,7,0,7,3,1,0,1,2110.5,0.7777777777777778,4998,9996,7497.0,22491.0,0.32100711060413367,Low Risk
36,0,2,363,1,1,3,5,1,1237,3,0,77,1,3,4,1,0,10252,4235,2,0,1,21,4,3,80,1,17,2,3,7,7,7,7,3,0,0,1,3805.0,0.875,10252,20504,15378.0,46134.0,0.48009717937687646,Medium Risk
33,0,2,117,1,9,3,3,1,1238,1,1,60,3,1,6,4,1,2781,6311,0,0,0,13,3,2,80,1,15,5,3,14,10,4,10,1,3,0,0,-106.5,0.6666666666666666,2781,5562,4171.5,12514.5,0.2535492683431593,Low Risk
40,0,2,107,2,10,3,5,1,1239,2,0,84,2,2,7,2,0,6852,11591,7,0,0,12,3,2,80,1,7,2,4,5,1,1,3,2,2,0,0,621.0,0.5,6852,13704,10278.0,30834.0,0.7524490642790522,High Risk
25,0,2,1356,2,10,4,1,1,1240,3,1,57,3,2,7,4,2,4950,20623,0,0,0,14,3,2,80,0,5,4,3,4,3,1,1,2,1,0,0,-1281.0,0.2,4950,9900,7425.0,22275.0,0.40667812191585684,Medium Risk
30,0,2,1465,1,1,3,3,1,1241,4,1,63,3,1,6,2,1,3579,9369,0,0,1,21,4,1,80,1,12,2,3,11,9,5,7,1,1,0,1,691.5,0.5833333333333334,3579,7158,5368.5,16105.5,0.31222927937663264,Low Risk
42,0,1,458,1,26,5,3,1,1242,1,0,60,3,3,5,1,1,13191,23281,3,0,1,17,3,3,80,0,20,6,3,1,0,0,0,0,0,1,1,-3319.0,0.0,13191,26382,19786.5,59359.5,0.3088941011802172,Low Risk
35,0,0,1212,2,8,2,2,1,1243,3,0,78,2,3,7,4,1,10377,13755,4,0,1,11,3,2,80,1,16,6,2,13,2,4,12,1,0,0,1,4146.0,0.8571428571428571,10377,20754,15565.5,46696.5,0.39419035577553485,Low Risk
27,0,2,1103,1,14,3,1,1,1244,1,1,42,3,1,6,1,1,2235,14377,1,0,1,14,3,4,80,2,9,3,2,9,7,6,8,3,3,0,1,-652.5,0.8,2235,4470,3352.5,10057.5,0.707324205777837,High Risk
54,0,1,966,1,1,4,1,1,1245,4,0,53,3,3,4,3,0,10502,9659,7,0,0,17,3,1,80,1,33,2,1,5,4,1,4,2,0,0,0,4055.0,0.6666666666666666,10502,21004,15753.0,47259.0,0.06436229812561615,Low Risk
44,0,2,1117,1,2,1,1,1,1246,1,0,72,4,1,6,4,1,2011,19982,1,0,0,13,3,4,80,1,10,5,3,10,5,7,7,3,3,0,0,-876.5,0.6363636363636364,2011,4022,3016.5,9049.5,0.2398171160693019,Low Risk
19,1,0,504,1,10,3,3,1,1248,1,0,96,2,1,6,2,2,1859,6148,1,0,1,25,4,2,80,0,1,2,4,1,1,0,0,0,3,1,1,-1028.5,0.0,1859,3718,2788.5,8365.5,0.9154275916476303,High Risk
29,0,2,1010,1,1,3,1,1,1249,1,0,97,3,1,6,4,0,3760,5598,1,0,0,15,3,1,80,3,3,5,3,3,2,1,2,2,1,0,0,872.5,0.5,3760,7520,5640.0,16920.0,0.3238317650943075,Low Risk
54,0,2,685,1,3,3,1,1,1250,4,1,85,3,4,5,4,1,17779,23474,3,0,0,14,3,1,80,0,36,2,3,10,9,0,9,3,0,0,0,1269.0,0.8181818181818182,17779,35558,26668.5,80005.5,0.003736825095928076,Low Risk
31,0,2,1332,1,11,2,3,1,1251,3,1,80,3,2,0,1,1,6833,17089,1,0,1,12,3,4,80,0,6,2,2,6,5,0,1,3,2,0,1,22.0,0.1428571428571428,6833,13666,10249.5,30748.5,0.3962190105673136,Low Risk
